Permit #,Permit Subtype Description,Permit Status,Date Issued,Expiration Date,Address,City,State,ZIP,Mapped Location
2019007827,Short Term Rental � Multifamily,ISSUED,2/25/2019 0:00,2/25/2021 0:00,2B  FERN AVE,NASHVILLE,TN,37207,"2B FERN AVE
NASHVILLE, TN 37207
(36.195355, -86.773013)"
2019007926,Short Term Rental � Multifamily,ISSUED,2/25/2019 0:00,2/25/2021 0:00,2C  FERN AVE,NASHVILLE,TN,37207,"2C FERN AVE
NASHVILLE, TN 37207
(36.195355, -86.773013)"
2019007947,Short Term Rental � Multifamily,ISSUED,2/25/2019 0:00,2/25/2021 0:00,2D  FERN AVE,NASHVILLE,TN,37207,"2D FERN AVE
NASHVILLE, TN 37207
(36.195355, -86.773013)"
201515812,Short Term Rental � Multifamily,ISSUED,4/24/2015 0:00,4/24/2021 0:00,300  37TH AVE N 2,NASHVILLE,TN,37209,"300 37TH AVE N 2
NASHVILLE, TN 37209
(36.14973, -86.828072)"
2019067307,Short Term Rental � Multifamily,ISSUED,12/3/2019 0:00,12/3/2020 0:00,300  COLLIER AVE,NASHVILLE,TN,37211,"300 COLLIER AVE
NASHVILLE, TN 37211
(36.109671, -86.741539)"
2018078770,Short Term Rental - Non-Owner Occupied,ISSUED,12/26/2018 0:00,12/26/2020 0:00,300  LADYBIRD DR,NASHVILLE,TN,37217,"300 LADYBIRD DR
NASHVILLE, TN 37217
(36.100802, -86.665461)"
2018043248,Short Term Rental � Multifamily,ISSUED,7/30/2018 0:00,7/5/2021 0:00,300  MCMILLIN ST,NASHVILLE,TN,37203,"300 MCMILLIN ST
NASHVILLE, TN 37203
(36.158367, -86.794804)"
201518158,Short Term Rental - Non-Owner Occupied,ISSUED,5/7/2015 0:00,5/7/2021 0:00,3000A  BRIGHTWOOD AVE,NASHVILLE,TN,37212,"3000A BRIGHTWOOD AVE
NASHVILLE, TN 37212
(36.119909, -86.798753)"
201518160,Short Term Rental - Non-Owner Occupied,ISSUED,5/7/2015 0:00,5/7/2021 0:00,3000B  BRIGHTWOOD AVE,NASHVILLE,TN,37212,"3000B BRIGHTWOOD AVE
NASHVILLE, TN 37212
(36.119909, -86.798753)"
2017025180,Short Term Rental - Non-Owner Occupied,CANCELLED,4/24/2017 0:00,4/24/2020 0:00,3003  STAFFORD DR,NASHVILLE,TN,37214,"3003 STAFFORD DR
NASHVILLE, TN 37214
(36.179743, -86.648603)"
2018071098,Short Term Rental � Multifamily,ISSUED,11/20/2018 0:00,11/20/2021 0:00,3009  DELAWARE AVE,NASHVILLE,TN,37209,"3009 DELAWARE AVE
NASHVILLE, TN 37209
(36.155511, -86.820412)"
2016046935,Short Term Rental � Multifamily,CANCELLED,9/9/2016 0:00,9/9/2020 0:00,301  22ND AVE N 102,NASHVILLE,TN,37203,"301 22ND AVE N 102
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2016046939,Short Term Rental � Multifamily,CANCELLED,9/9/2016 0:00,9/9/2020 0:00,301  22ND AVE N 103,NASHVILLE,TN,37203,"301 22ND AVE N 103
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2019073933,Short Term Rental � Multifamily,CANCELLED,12/17/2019 0:00,12/17/2020 0:00,301  22ND AVE N 104,NASHVILLE,TN,37203,"301 22ND AVE N 104
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2019012212,Short Term Rental � Multifamily,CANCELLED,3/21/2019 0:00,3/21/2020 0:00,301  22ND AVE N 105,NASHVILLE,TN,37203,"301 22ND AVE N 105
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2019040890,Short Term Rental � Multifamily,CANCELLED,7/19/2019 0:00,7/19/2020 0:00,301  22ND AVE N 211,NASHVILLE,TN,37203,"301 22ND AVE N 211
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2017029231,Short Term Rental � Multifamily,CANCELLED,5/22/2017 0:00,5/22/2020 0:00,301  22ND AVE N 221,NASHVILLE,TN,37203,"301 22ND AVE N 221
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2019040899,Short Term Rental � Multifamily,CANCELLED,7/19/2019 0:00,7/19/2020 0:00,301  22ND AVE N 226,NASHVILLE,TN,37203,"301 22ND AVE N 226
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2016046919,Short Term Rental � Multifamily,CANCELLED,9/9/2016 0:00,9/9/2020 0:00,301  22ND AVE N 407,NASHVILLE,TN,37203,"301 22ND AVE N 407
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2016046928,Short Term Rental � Multifamily,CANCELLED,9/9/2016 0:00,9/9/2020 0:00,301  22ND AVE N 412,NASHVILLE,TN,37203,"301 22ND AVE N 412
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2017030536,Short Term Rental � Multifamily,CANCELLED,5/15/2017 0:00,5/15/2020 0:00,301  22ND AVE N 415,NASHVILLE,TN,37203,"301 22ND AVE N 415
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2019012227,Short Term Rental � Multifamily,CANCELLED,3/21/2019 0:00,3/21/2020 0:00,301  22ND AVE N 501,NASHVILLE,TN,37203,"301 22ND AVE N 501
NASHVILLE, TN 37203
(36.15301, -86.804698)"
2016036904,Short Term Rental - Non-Owner Occupied,ISSUED,9/30/2016 0:00,9/15/2021 0:00,301  NEILL AVE,NASHVILLE,TN,37206,"301 NEILL AVE
NASHVILLE, TN 37206
(36.17902, -86.759426)"
2018075461,Short Term Rental � Multifamily,ISSUED,12/10/2018 0:00,12/10/2020 0:00,301  ROSA L PARKS AVE  100,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 100
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018066694,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,301  ROSA L PARKS AVE  101,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 101
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019008452,Short Term Rental � Multifamily,ISSUED,2/14/2019 0:00,2/14/2021 0:00,301  ROSA L PARKS AVE  102,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 102
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019033585,Short Term Rental � Multifamily,EXPIRED,6/20/2019 0:00,6/20/2021 0:00,301  ROSA L PARKS AVE  103,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 103
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001882,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  104,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 104
NASHVILLE, TN 37203
(36.163439, -86.785056)"
2019008444,Short Term Rental � Multifamily,ISSUED,2/14/2019 0:00,2/14/2021 0:00,301  ROSA L PARKS AVE  105,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 105
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018079740,Short Term Rental � Multifamily,ISSUED,1/11/2019 0:00,1/11/2021 0:00,301  ROSA L PARKS AVE  106,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 106
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019048751,Short Term Rental � Multifamily,ISSUED,8/21/2019 0:00,8/21/2021 0:00,301  ROSA L PARKS AVE  107,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 107
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018068841,Short Term Rental � Multifamily,ISSUED,12/10/2018 0:00,12/10/2020 0:00,301  ROSA L PARKS AVE  108,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 108
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018066695,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,301  ROSA L PARKS AVE  200,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 200
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018066696,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,301  ROSA L PARKS AVE  201,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 201
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2020009361,Short Term Rental � Multifamily,ISSUED,2/27/2020 0:00,2/27/2021 0:00,301  ROSA L PARKS AVE  202,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 202
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019011117,Short Term Rental � Multifamily,ISSUED,2/28/2019 0:00,2/28/2021 0:00,301  ROSA L PARKS AVE  203,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 203
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019033578,Short Term Rental � Multifamily,ISSUED,6/20/2019 0:00,6/20/2021 0:00,301  ROSA L PARKS AVE  204,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 204
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019011386,Short Term Rental � Multifamily,ISSUED,2/28/2019 0:00,2/28/2021 0:00,301  ROSA L PARKS AVE  205,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 205
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018068876,Short Term Rental � Multifamily,ISSUED,12/5/2018 0:00,12/5/2020 0:00,301  ROSA L PARKS AVE  206,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 206
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019033582,Short Term Rental � Multifamily,ISSUED,6/20/2019 0:00,6/20/2021 0:00,301  ROSA L PARKS AVE  207,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 207
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019041817,Short Term Rental � Multifamily,ISSUED,7/25/2019 0:00,7/25/2021 0:00,301  ROSA L PARKS AVE  208,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 208
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018761,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  209,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 209
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001889,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  211,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 211
NASHVILLE, TN 37203
(36.163439, -86.785056)"
2018079771,Short Term Rental � Multifamily,ISSUED,1/11/2019 0:00,1/11/2021 0:00,301  ROSA L PARKS AVE  300,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 300
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018770,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  301,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 301
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001892,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  302,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 302
NASHVILLE, TN 37203
(36.163439, -86.785056)"
2019023062,Short Term Rental � Multifamily,ISSUED,5/2/2019 0:00,5/2/2021 0:00,301  ROSA L PARKS AVE  303,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 303
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018074260,Short Term Rental � Multifamily,ISSUED,1/3/2019 0:00,1/3/2021 0:00,301  ROSA L PARKS AVE  304,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 304
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018781,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  305,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 305
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018074267,Short Term Rental � Multifamily,ISSUED,12/10/2018 0:00,12/10/2020 0:00,301  ROSA L PARKS AVE  306,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 306
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019041857,Short Term Rental � Multifamily,ISSUED,7/25/2019 0:00,7/25/2021 0:00,301  ROSA L PARKS AVE  307,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 307
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019074816,Short Term Rental � Multifamily,ISSUED,2/27/2020 0:00,2/27/2021 0:00,301  ROSA L PARKS AVE  308,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 308
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019041865,Short Term Rental � Multifamily,ISSUED,7/25/2019 0:00,7/25/2021 0:00,301  ROSA L PARKS AVE  309,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 309
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2020009362,Short Term Rental � Multifamily,ISSUED,2/27/2020 0:00,2/27/2021 0:00,301  ROSA L PARKS AVE  310,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 310
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018074273,Short Term Rental � Multifamily,ISSUED,12/10/2018 0:00,12/10/2020 0:00,301  ROSA L PARKS AVE  311,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 311
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019041873,Short Term Rental � Multifamily,ISSUED,7/25/2019 0:00,7/25/2021 0:00,301  ROSA L PARKS AVE  312,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 312
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019023064,Short Term Rental � Multifamily,ISSUED,5/2/2019 0:00,5/2/2021 0:00,301  ROSA L PARKS AVE  313,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 313
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019011115,Short Term Rental � Multifamily,ISSUED,2/28/2019 0:00,2/28/2021 0:00,301  ROSA L PARKS AVE  314,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 314
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001923,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  315,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 315
NASHVILLE, TN 37203
(36.163199, -86.784907)"
2018068879,Short Term Rental � Multifamily,ISSUED,1/3/2019 0:00,1/3/2021 0:00,301  ROSA L PARKS AVE  316,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 316
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019011114,Short Term Rental � Multifamily,ISSUED,2/28/2019 0:00,2/28/2021 0:00,301  ROSA L PARKS AVE  317,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 317
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2020009367,Short Term Rental � Multifamily,ISSUED,2/27/2020 0:00,2/27/2021 0:00,301  ROSA L PARKS AVE  318,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 318
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018074279,Short Term Rental � Multifamily,ISSUED,12/11/2018 0:00,12/11/2020 0:00,301  ROSA L PARKS AVE  400,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 400
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001902,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  401,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 401
NASHVILLE, TN 37203
(36.163217, -86.784918)"
2019048755,Short Term Rental � Multifamily,ISSUED,8/21/2019 0:00,8/21/2021 0:00,301  ROSA L PARKS AVE  402,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 402
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001919,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  403,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 403
NASHVILLE, TN 37203
(36.163217, -86.784918)"
2019008446,Short Term Rental � Multifamily,ISSUED,2/14/2019 0:00,2/14/2021 0:00,301  ROSA L PARKS AVE  404,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 404
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019033591,Short Term Rental � Multifamily,ISSUED,6/20/2019 0:00,6/20/2021 0:00,301  ROSA L PARKS AVE  405,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 405
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018783,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  406,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 406
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001912,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  407,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 407
NASHVILLE, TN 37203
(36.163405, -86.785035)"
2019008435,Short Term Rental � Multifamily,ISSUED,2/14/2019 0:00,2/14/2021 0:00,301  ROSA L PARKS AVE  408,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 408
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018075470,Short Term Rental � Multifamily,ISSUED,12/10/2018 0:00,12/10/2020 0:00,301  ROSA L PARKS AVE  409,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 409
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019023066,Short Term Rental � Multifamily,ISSUED,5/2/2019 0:00,5/2/2021 0:00,301  ROSA L PARKS AVE  410,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 410
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019041877,Short Term Rental � Multifamily,ISSUED,7/25/2019 0:00,7/25/2021 0:00,301  ROSA L PARKS AVE  411,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 411
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019023069,Short Term Rental � Multifamily,ISSUED,5/2/2019 0:00,5/2/2021 0:00,301  ROSA L PARKS AVE  412,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 412
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018787,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  413,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 413
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018791,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  414,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 414
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019001917,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  415,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 415
NASHVILLE, TN 37203
(36.163439, -86.785056)"
2019001915,Short Term Rental � Multifamily,ISSUED,1/17/2019 0:00,1/17/2021 0:00,301  ROSA L PARKS AVE  416,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 416
NASHVILLE, TN 37203
(36.163195, -86.784905)"
2018079773,Short Term Rental � Multifamily,ISSUED,1/11/2019 0:00,1/11/2021 0:00,301  ROSA L PARKS AVE  417,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 417
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019023072,Short Term Rental � Multifamily,ISSUED,5/2/2019 0:00,5/2/2021 0:00,301  ROSA L PARKS AVE  418,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 418
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019018793,Short Term Rental � Multifamily,ISSUED,4/11/2019 0:00,4/11/2021 0:00,301  ROSA L PARKS AVE  419,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 419
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019008442,Short Term Rental � Multifamily,ISSUED,2/14/2019 0:00,2/14/2021 0:00,301  ROSA L PARKS AVE  420,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 420
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2018068880,Short Term Rental � Multifamily,ISSUED,12/5/2018 0:00,12/5/2020 0:00,301  ROSA L PARKS AVE  421,NASHVILLE,TN,37203,"301 ROSA L PARKS AVE 421
NASHVILLE, TN 37203
(36.163371, -86.785014)"
2019023601,Short Term Rental � Multifamily,ISSUED,5/7/2019 0:00,5/7/2021 0:00,3011  DELAWARE AVE,NASHVILLE,TN,37209,"3011 DELAWARE AVE
NASHVILLE, TN 37209
(36.155506, -86.820435)"
2018073835,Short Term Rental � Multifamily,ISSUED,12/7/2018 0:00,12/7/2021 0:00,3013  DELAWARE AVE,NASHVILLE,TN,37209,"3013 DELAWARE AVE
NASHVILLE, TN 37209
(36.155502, -86.820458)"
2018075427,Short Term Rental � Multifamily,ISSUED,12/7/2018 0:00,12/7/2021 0:00,3015  DELAWARE AVE,NASHVILLE,TN,37209,"3015 DELAWARE AVE
NASHVILLE, TN 37209
(36.155497, -86.820481)"
201530977,Short Term Rental - Non-Owner Occupied,CANCELLED,7/23/2015 0:00,7/23/2020 0:00,3016  BRIGHTWOOD AVE,NASHVILLE,TN,37212,"3016 BRIGHTWOOD AVE
NASHVILLE, TN 37212
(36.118809, -86.799724)"
2018069046,Short Term Rental � Multifamily,ISSUED,11/7/2018 0:00,11/7/2021 0:00,3017  DELAWARE AVE,NASHVILLE,TN,37209,"3017 DELAWARE AVE
NASHVILLE, TN 37209
(36.155492, -86.820504)"
2018069044,Short Term Rental � Multifamily,CANCELLED,11/7/2018 0:00,11/7/2020 0:00,3019  DELAWARE AVE,NASHVILLE,TN,37209,"3019 DELAWARE AVE
NASHVILLE, TN 37209
(36.155488, -86.820527)"
2019074003,Short Term Rental � Multifamily,ISSUED,12/17/2019 0:00,12/17/2021 0:00,3025  DELAWARE AVE,NASHVILLE,TN,37209,"3025 DELAWARE AVE
NASHVILLE, TN 37209
(36.155474, -86.820596)"
201603644,Short Term Rental - Non-Owner Occupied,CANCELLED,1/27/2016 0:00,1/27/2021 0:00,303  SCOTT AVE,NASHVILLE,TN,37206,"303 SCOTT AVE
NASHVILLE, TN 37206
(36.186535, -86.733955)"
201553837,Short Term Rental - Non-Owner Occupied,ISSUED,2/3/2017 0:00,2/3/2021 0:00,305  14TH AVE N,NASHVILLE,TN,37203,"305 14TH AVE N
NASHVILLE, TN 37203
(36.1596, -86.793019)"
201525858,Short Term Rental - Non-Owner Occupied,ISSUED,6/22/2015 0:00,6/22/2021 0:00,305 N 12TH ST,NASHVILLE,TN,37206,"305 N 12TH ST
NASHVILLE, TN 37206
(36.179156, -86.748201)"
2016049693,Short Term Rental - Non-Owner Occupied,ISSUED,9/28/2016 0:00,9/28/2021 0:00,306  TANKSLEY AVE,NASHVILLE,TN,37211,"306 TANKSLEY AVE
NASHVILLE, TN 37211
(36.108731, -86.742313)"
201517051,Short Term Rental - Non-Owner Occupied,EXPIRED,5/1/2015 0:00,5/1/2020 0:00,308  MANCHESTER AVE,NASHVILLE,TN,37206,"308 MANCHESTER AVE
NASHVILLE, TN 37206
(36.187028, -86.735527)"
2016059616,Short Term Rental - Non-Owner Occupied,ISSUED,1/4/2017 0:00,1/4/2021 0:00,308  MARSHALL ST,NASHVILLE,TN,37207,"308 MARSHALL ST
NASHVILLE, TN 37207
(36.201409, -86.765073)"
2018040483,Short Term Rental - Non-Owner Occupied,ISSUED,8/1/2018 0:00,8/1/2021 0:00,31  CREEK ST,NASHVILLE,TN,37210,"31 CREEK ST
NASHVILLE, TN 37210
(36.139141, -86.757785)"
2016050485,Short Term Rental - Non-Owner Occupied,ISSUED,11/8/2016 0:00,11/8/2021 0:00,310  RADNOR ST,NASHVILLE,TN,37211,"310 RADNOR ST
NASHVILLE, TN 37211
(36.105067, -86.740842)"
2019031609,Short Term Rental � Multifamily,ISSUED,6/24/2019 0:00,6/24/2021 0:00,3100  BELWOOD ST  101,NASHVILLE,TN,37203,"3100 BELWOOD ST 101
NASHVILLE, TN 37203
(36.145339500, -86.817283800)"
2019031613,Short Term Rental � Multifamily,ISSUED,6/24/2019 0:00,6/24/2021 0:00,3100  BELWOOD ST  201,NASHVILLE,TN,37203,"3100 BELWOOD ST 201
NASHVILLE, TN 37203
(36.145339500,  -86.817283800)"
2019031617,Short Term Rental � Multifamily,ISSUED,6/24/2019 0:00,6/24/2021 0:00,3100  BELWOOD ST  301,NASHVILLE,TN,37203,"3100 BELWOOD ST 301
NASHVILLE, TN 37203
(36.145339500,-86.817283800)"
2017004138,Short Term Rental - Non-Owner Occupied,ISSUED,1/26/2017 0:00,1/26/2021 0:00,3100  DUDLEY AVE,NASHVILLE,TN,37212,"3100 DUDLEY AVE
NASHVILLE, TN 37212
(36.140393, -86.8141)"
201518672,Short Term Rental - Non-Owner Occupied,ISSUED,5/11/2015 0:00,5/11/2021 0:00,3101  LUMBERJACK RD,NASHVILLE,TN,37214,"3101 LUMBERJACK RD
NASHVILLE, TN 37214
(36.141564, -86.635267)"
2018041445,Short Term Rental � Multifamily,ISSUED,8/9/2018 0:00,8/9/2021 0:00,3102  OXFORD ST,NASHVILLE,TN,37216,"3102 OXFORD ST
NASHVILLE, TN 37216
(36.20457, -86.726383)"
2018057790,Short Term Rental - Non-Owner Occupied,EXPIRED,9/21/2018 0:00,9/21/2020 0:00,3104  MCCOMBS AVE,NASHVILLE,TN,37211,"3104 MCCOMBS AVE
NASHVILLE, TN 37211
(36.104472, -86.738678)"
2017000029,Short Term Rental - Non-Owner Occupied,ISSUED,1/17/2017 0:00,1/17/2021 0:00,3105  OXFORD ST,NASHVILLE,TN,37216,"3105 OXFORD ST
NASHVILLE, TN 37216
(36.204745, -86.72636)"
2018079280,Short Term Rental � Multifamily,ISSUED,1/10/2019 0:00,1/10/2021 0:00,3105  WEST END AVE  201 A,NASHVILLE,TN,37203,"3105 WEST END AVE 201 A
NASHVILLE, TN 37203
(36.142103, -86.816092)"
2016055040,Short Term Rental - Non-Owner Occupied,ISSUED,10/28/2016 0:00,10/28/2021 0:00,3110  OXFORD ST,NASHVILLE,TN,37216,"3110 OXFORD ST
NASHVILLE, TN 37216
(36.20532, -86.726284)"
201527105,Short Term Rental - Non-Owner Occupied,ISSUED,6/29/2015 0:00,6/21/2021 0:00,3110  WINGATE AVE,NASHVILLE,TN,37211,"3110 WINGATE AVE
NASHVILLE, TN 37211
(36.103778, -86.73475)"
2016044257,Short Term Rental - Non-Owner Occupied,ISSUED,9/16/2016 0:00,9/16/2021 0:00,3112  WINGATE AVE,NASHVILLE,TN,37211,"3112 WINGATE AVE
NASHVILLE, TN 37211
(36.103666, -86.734767)"
2017046856,Short Term Rental � Multifamily,CANCELLED,7/24/2017 0:00,7/24/2020 0:00,3115  BELWOOD ST,NASHVILLE,TN,37203,"3115 BELWOOD ST
NASHVILLE, TN 37203
(36.144979, -86.818568)"
201523701,Short Term Rental - Non-Owner Occupied,ISSUED,6/10/2015 0:00,6/10/2021 0:00,3116  KINROSS AVE,NASHVILLE,TN,37211,"3116 KINROSS AVE
NASHVILLE, TN 37211
(36.104289, -86.73337)"
2019064055,Short Term Rental � Multifamily,EXPIRED,11/8/2019 0:00,11/8/2020 0:00,3117  BELWOOD ST,NASHVILLE,TN,37203,"3117 BELWOOD ST
NASHVILLE, TN 37203
(36.144979, -86.818568)"
2018022308,Short Term Rental � Multifamily,ISSUED,4/23/2018 0:00,4/23/2021 0:00,3118  LONG BLVD  1,NASHVILLE,TN,37203,"3118 LONG BLVD 1
NASHVILLE, TN 37203
(36.146047, -86.818399)"
